zcmb,mb,dmb,errors
0.30569,21.588074,0.1459,0.1768533989353046
0.07997,19.019822,0.112109,0.1614082319121302
0.17415,20.351422,0.118918,0.14582151161965096
0.13868,19.897068,0.116765,0.1586436425174359
0.14607,20.061964,0.117074,0.1516429089708121
0.08133,18.915623,0.111814,0.14163609524446796
0.2338,20.793051,0.115605,0.11692112875244148
0.25655,21.306745,0.12587,0.12699591234122065
0.24562,21.151867,0.115338,0.14207568992522965
0.12593,19.89021,0.157613,0.19583057350296454
0.22351,21.236545,0.1168,0.15429892756399832
0.10264,19.206141,0.113322,0.14186595889810916
0.11967,19.578968,0.112171,0.1421197759336469
0.18055,20.67432,0.118342,0.14725542639868996
0.19709,20.348239,0.116183,0.16341363422768615
0.22916,21.093432,0.122097,0.17398801385842647
0.26451,21.53541,0.119638,0.12323392871768715
0.10337,19.373517,0.111598,0.11692396477698659
0.36441,22.299562,0.131873,0.1333525546538348
0.2056,20.662469,0.113718,0.14010121820776578
0.17981,21.151747,0.120493,0.16823542398763705
0.19959,20.849845,0.115206,0.16553689296347204
0.15653,20.298025,0.113012,0.14092319877529036
0.1618,20.328307,0.120879,0.13343279452001294
0.20953,21.86497,0.131221,0.1589418383907774
0.24179,21.801057,0.122422,0.14800977224930117
0.23646,21.461512,0.117789,0.1202519938900391
0.22668,21.06808,0.115846,0.13844641591478632
0.29678,21.38185,0.117785,0.14823634456434764
0.20852,20.762042,0.114386,0.1438519506397115
0.25104,21.936242,0.119872,0.14679151950473843
0.25012,20.967243,0.116581,0.14459725244706415
0.11771,19.052211,0.11196,0.14162267309749524
0.21971,20.855502,0.115514,0.15510008656702937
0.14901,19.972155,0.112283,0.1458737508433234
0.28742,21.262819,0.118845,0.1457717656896218
0.1436,19.837994,0.111766,0.16198557020179297
0.32837,21.644732,0.134054,0.1366548612474946
0.24625,21.07527,0.114566,0.1410451020166599
0.11966,20.319989,0.113363,0.14725613373146804
0.32838,22.190461,0.136536,0.168924820472126
0.21513,21.433042,0.120494,0.15609593756786241
0.14478,20.466614,0.114439,0.14003450243090093
0.13243,20.147341,0.112393,0.15232291395256328
0.21082,20.480731,0.11447,0.15990993387873062
0.20399,20.912346,0.114245,0.14450789445355572
0.27952,21.349608,0.121901,0.1349501812388557
0.04428,17.546294,0.113705,0.14167988775052018
0.18037,20.228837,0.112763,0.14340528122715704
0.2607,21.261083,0.117389,0.14989184749842133
0.05654,17.780075,0.122398,0.17321110191815073
0.2126,21.246133,0.116607,0.16345660317650065
0.36941,22.210028,0.131466,0.15512268950985217
0.17386,20.452267,0.112491,0.11452672950133082
0.14265,19.708683,0.112226,0.17204959429856265
0.17789,20.15261,0.112906,0.17253621342402295
0.32837,21.823069,0.124052,0.15921280449263495
0.25351,21.384596,0.123692,0.14915838015445193
0.30001,21.706687,0.119386,0.1458402611474623
0.10589,19.370566,0.112285,0.14401425346829388
0.22328,20.941812,0.115872,0.142082819550465
0.11845,19.436663,0.111824,0.1281084116369413
0.17653,20.178782,0.11256,0.17065737371763343
0.1828,20.867304,0.115225,0.17358428979403637
0.29762,21.845816,0.131068,0.1547939835170928
0.19699,20.684448,0.114008,0.14494582579050008
0.15295,19.761456,0.111718,0.14143597113680098
0.2485,21.203185,0.117491,0.14422981178203068
0.13818,19.659001,0.11186,0.13455585321452945
0.20704,21.801005,0.117479,0.1275670472058909
0.21468,20.730053,0.114437,0.16295447184044998
0.30632,21.733825,0.127264,0.16227774801401454
0.24695,21.056951,0.114812,0.14223523600282736
0.19801,20.948974,0.115064,0.11702607673770833
0.22256,21.024295,0.11527,0.11712551502043012
0.13508,20.461573,0.113196,0.14035725368416127
0.21054,20.791873,0.11424,0.1670306446347496
0.27258,21.161073,0.11421,0.1427557116224076
0.2466,20.665733,0.114128,0.14519948012289852
0.22068,21.520886,0.119891,0.14514979347605012
0.27447,21.436954,0.118156,0.14848459333004888
0.17656,20.504592,0.113446,0.14081838948226896
0.31088,21.860479,0.12279,0.14832649770843373
0.18435,20.641715,0.112927,0.16143923931405277
0.15935,19.907795,0.111983,0.153228265061313
0.21976,20.943822,0.114935,0.1414596183806177
0.25205,21.586693,0.11822,0.14426897533000643
0.18122,20.192003,0.112167,0.14487534189419538
0.17373,20.54928,0.114314,0.12158295553283774
0.38047,21.980928,0.12548,0.15697946024435808
0.17865,20.359333,0.113319,0.1669346622208821
0.24568,21.326555,0.120181,0.1626825530003141
0.2091,20.592027,0.115699,0.1458196601415255
0.24947,21.852696,0.131353,0.157622267791832
0.13392,19.607858,0.111798,0.16067439534816988
0.17706,20.736464,0.113873,0.14066889853560383
0.28111,21.439311,0.11753,0.15194429086563271
0.17383,21.032398,0.122163,0.13955557908944377
0.19654,21.017687,0.117701,0.14933340628586758
0.36397,22.059517,0.127982,0.15317943950739604
0.37835,22.421908,0.135103,0.13896112956902731
0.31646,21.846724,0.121555,0.14706391163541788
0.18322,20.272733,0.114206,0.14050185446441624
0.24102,21.005963,0.116005,0.1424903040561357
0.20203,20.556408,0.117009,0.14590102101202032
0.16869,20.889914,0.116161,0.14217736598291586
0.19794,20.774797,0.114551,0.16268298456476632
0.12276,19.61767,0.112478,0.13961617774684995
0.20318,20.758955,0.114994,0.1469904672529481
0.12739,20.104432,0.113191,0.14440801026591288
0.27549,21.533317,0.127184,0.15476414714290257
0.14468,20.257201,0.112388,0.1390801458030225
0.33436,21.862025,0.132618,0.17659718309531441
0.1958,20.704275,0.113084,0.14055649398985448
0.19392,21.065011,0.117691,0.14414186119431094
0.24973,21.02095,0.120462,0.1566490160384035
0.1486,19.970319,0.112448,0.14005300842513166
0.15596,20.146078,0.112725,0.13985440440937139
0.09582,19.773444,0.112716,0.14092477242663903
0.15065,20.403921,0.113842,0.1409011820738208
0.30933,22.130926,0.137464,0.14061172679039258
0.24857,21.127943,0.115731,0.14198673825963465
0.36554,22.13649,0.137024,0.164231352227399
0.11771,20.03987,0.113079,0.1164865120538597
0.19176,20.740998,0.114367,0.11672111100455221
0.18255,20.47384,0.114391,0.14155714692215296
0.23472,21.130073,0.116813,0.1452011020715752
0.24647,20.845774,0.115433,0.16505183914364602
0.28845,20.859757,0.116661,0.15089738516988954
0.2096,20.739132,0.115465,0.1691611785248022
0.19198,20.466522,0.114573,0.16364754514137997
0.11402,19.173326,0.11346,0.11567704826289872
0.11389,19.719269,0.113093,0.14468019342943939
0.1988,20.519882,0.124264,0.178893425555832
0.22058,20.764062,0.138465,0.16796166921083514
0.18257,20.59859,0.115147,0.14417317155206097
0.15895,19.93795,0.145393,0.16917610913432782
0.07849,19.240437,0.113854,0.14190545259872855
0.13864,19.983006,0.119461,0.12189238119527405
0.18079,20.579248,0.117616,0.13779388350837637
0.17757,20.428083,0.114576,0.16298115683722458
0.17066,20.55707,0.115012,0.1410100274826936
0.23381,20.863174,0.118911,0.14497020540945646
0.07153,18.172291,0.157968,0.1784531918008193
0.15463,19.970376,0.1715,0.1903972564156585
0.0901,18.818896,0.124187,0.1506553531322402
0.17658,20.397033,0.1635,0.16576483504555783
0.13045,19.653248,0.147057,0.1789687045678657
0.18204,20.680621,0.115898,0.14951875927153757
0.25617,21.318433,0.119755,0.12184759660930124
0.13811,19.554935,0.112284,0.14890146909711804
0.1707,20.780026,0.115438,0.1443048413731154
0.21674,20.709521,0.115124,0.11740766598471754
0.24555,21.091966,0.116206,0.11765433313833792
0.14382,20.04551,0.111949,0.16172960543172052
0.24862,21.302566,0.11712,0.146175377987813
0.14533,20.060753,0.119235,0.15570409860405088
0.13588,20.059419,0.113673,0.11587305617272291
0.05874,17.862299,0.114585,0.11764755116580626
0.03652,17.320514,0.115396,0.16281702052703212
0.27749,21.739047,0.136665,0.14011318598139863
0.20515,21.18231,0.131465,0.14315386106654615
0.28051,21.478247,0.122739,0.16785511872355874
0.19867,20.49004,0.114249,0.14290831989576394
0.15999,20.410888,0.113136,0.14025190466795806
0.21075,21.022641,0.116152,0.14301709718086156
0.07195,18.984126,0.112772,0.17007397925285336
0.23782,20.859375,0.116252,0.1636227118856059
0.14139,20.083504,0.113002,0.17150242979240848
0.15506,20.385861,0.118308,0.14465020560414008
0.37013,21.893176,0.138604,0.14013058524862088
0.09391,19.176568,0.11374,0.17087543825459525
0.11863,20.541778,0.127194,0.15187945447959708
0.15363,20.240999,0.115274,0.14195448210282055
0.25356,21.278008,0.120869,0.12234849019684714
0.10725,19.337775,0.111743,0.13840154827031378
0.12961,19.866162,0.113841,0.1490926630398693
0.26665,21.322503,0.120817,0.14628404439999598
0.21226,21.093299,0.115112,0.15289675637076153
0.27822,21.278193,0.117336,0.1483388253316373
0.2454,20.753569,0.114389,0.15250022781130526
0.13362,20.091364,0.113865,0.14910484270820984
0.17656,20.912797,0.113509,0.14703789456174213
0.11368,19.674591,0.111953,0.13924643064434364
0.32038,22.0083,0.12816,0.17319586845447554
0.11271,19.405852,0.112009,0.1300802070363128
0.10602,19.224685,0.111682,0.1384811327359796
0.39135,22.096499,0.148848,0.15064160759825954
0.15575,20.174029,0.111931,0.1391008720611413
0.18667,21.077159,0.114334,0.14052569405973414
0.19671,20.998833,0.118689,0.14437980169511247
0.19191,21.201846,0.114568,0.14226067318436955
0.19084,20.425403,0.112617,0.13978342322103146
0.17625,20.591414,0.113139,0.14927948874148786
0.12837,19.747603,0.112485,0.15995994562827284
0.12262,19.509318,0.11183,0.16045172445723355
0.12715,19.700776,0.111895,0.15433196874853894
0.21323,21.240608,0.117876,0.15025913368737356
0.21861,20.966724,0.114762,0.1619466804145735
0.26856,21.597167,0.118128,0.143786167819196
0.20466,20.719102,0.115117,0.14150162240638797
0.2671,21.206503,0.116111,0.14649375356348818
0.21757,21.084988,0.11934,0.15526687943280112
0.24185,20.841931,0.114848,0.16794435444545316
0.2935,21.355269,0.120303,0.15797787806620267
0.35346,21.770897,0.125157,0.15275391780471623
0.18563,20.773682,0.11449,0.1408520952319489
0.28543,21.594277,0.119195,0.14547825535794
0.19494,20.367563,0.11376,0.1415410338904941
0.07592,18.228158,0.112389,0.139607887765305
0.16357,20.518238,0.114386,0.14209496744487468
0.25721,21.465617,0.121726,0.15830242166751587
0.21955,21.280787,0.119543,0.1477507191028186
0.17558,20.292843,0.113152,0.14061403264208733
0.22667,21.43872,0.118938,0.1454585382439271
0.15322,20.209017,0.113617,0.14789572906990925
0.21025,21.64322,0.128931,0.15579549627970635
0.12164,19.946008,0.112462,0.11574827972113452
0.29135,21.541949,0.12122,0.1576057522167259
0.29448,22.400726,0.140875,0.18152150138399584
0.16455,20.24377,0.113442,0.11549983560584405
0.30702,21.831913,0.126631,0.15129152833724696
0.19863,20.711318,0.116081,0.14188606559176276
0.26821,21.593672,0.121714,0.17836941697191255
0.40128,21.991848,0.134806,0.1786943795987999
0.13668,20.268803,0.113428,0.15203032076562886
0.29542,22.241585,0.134209,0.13633221953102648
0.29192,21.507747,0.124168,0.14964317408502134
0.09007,18.477718,0.111899,0.12197830989298876
0.20557,20.820147,0.114899,0.17003575406749016
0.14582,19.800673,0.112189,0.14873342509224347
0.11767,19.195923,0.111671,0.14248155677216615
0.05499,18.010876,0.112893,0.1399164917192037
0.1742,20.50996,0.113041,0.14044953569976656
0.24495,21.379199,0.119541,0.1459430392614187
0.22452,21.145906,0.122907,0.1486592666109651
0.24558,21.379054,0.118174,0.11934995139736757
0.28351,21.246461,0.118366,0.16941596393492556
0.18056,20.90687,0.117002,0.1498349201006561
0.10391,19.26048,0.112416,0.11505899270397338
0.12961,20.554137,0.113865,0.1444443727645698
0.24352,20.934675,0.113403,0.14008082034197258
0.33136,22.047888,0.135299,0.1785546697924756
0.24348,21.41238,0.118064,0.14512186316062098
0.31468,21.289082,0.118861,0.12153036230419541
0.21865,20.772595,0.11463,0.1637691458914041
